[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[35144055] {3, 0, 3}. MO buy arrived. Sell at 110.46 (35144055). [8, -884.98].
[35153590] {2, 0, 2}. MO sell arrived. Buy at 110.49 (35153590). [9, -995.47].
[35155022] {2, 0, 2}. MO sell arrived. Buy at 110.49 (35155022). [10, -1105.96].
[35155844] {2, -700, 2}. MO sell arrived. Buy at 110.49 (35155844). [11, -1216.45].
[35155845] {2, -700, 2}. MO sell arrived. Buy at 110.48 (35155845). [12, -1326.93].
[35155864] {2, -700, 2}. MO sell arrived. Buy at 110.46 (35155864). [13, -1437.39].
[35155907] {2, -700, 2}. MO buy arrived. Sell at 110.40 (35155907). [12, -1326.99].
[35158298] {1, -500, 1}. MO sell arrived. Buy at 110.46 (35158298). [13, -1437.45].
[35158299] {1, -500, 1}. MO sell arrived. Buy at 110.43 (35158299). [14, -1547.88].
[35168979] {2, 0, 2}. MO buy arrived. Sell at 110.42 (35168979). [13, -1437.46].
[35168979] {2, 0, 2}. MO buy arrived. Sell at 110.42 (35168979). [12, -1327.04].
[35168980] {2, 0, 2}. MO buy arrived. Sell at 110.43 (35168980). [11, -1216.61].
[35168981] {2, 0, 2}. MO buy arrived. Sell at 110.44 (35168981). [10, -1106.17].
[35169012] {2, 0, 2}. MO sell arrived. Buy at 110.46 (35169012). [11, -1216.63].
[35173114] {2, 0, 2}. MO sell arrived. Buy at 110.45 (35173114). [12, -1327.08].
[35175364] {2, 0, 2}. MO buy arrived. Sell at 110.42 (35175364). [11, -1216.66].
[35181902] {2, 0, 2}. MO buy arrived. Sell at 110.44 (35181902). [10, -1106.22].
[35182380] {2, 100, 2}. MO buy arrived. Sell at 110.44 (35182380). [9, -995.78].
[35182439] {2, 100, 2}. MO buy arrived. Sell at 110.47 (35182439). [8, -885.31].
[35182542] {2, 100, 2}. MO buy arrived. Sell at 110.49 (35182542). [7, -774.82].
[35182861] {2, 100, 3}. MO sell arrived. Buy at 110.50 (35182861). [8, -885.32].
[35182864] {2, 100, 3}. MO sell arrived. Buy at 110.49 (35182864). [9, -995.81].
[35187012] {2, 300, 2}. MO buy arrived. Sell at 110.50 (35187012). [8, -885.31].
[35187076] {2, 300, 2}. MO sell arrived. Buy at 110.53 (35187076). [9, -995.84].
[35194892] {2, -300, 2}. MO sell arrived. Buy at 110.52 (35194892). [10, -1106.36].
[35194892] {2, -300, 2}. MO sell arrived. Buy at 110.52 (35194892). [11, -1216.88].
[35207584] {2, 0, 2}. MO buy arrived. Sell at 110.47 (35207584). [10, -1106.41].
[35211253] {2, 0, 2}. MO buy arrived. Sell at 110.50 (35211253). [9, -995.91].
[35215844] {2, -200, 2}. MO sell arrived. Buy at 110.53 (35215844). [10, -1106.44].
[35215980] {2, -200, 2}. MO sell arrived. Buy at 110.53 (35215980). [11, -1216.97].
[35218235] {2, -100, 2}. MO sell arrived. Buy at 110.51 (35218235). [12, -1327.48].
[35218235] {2, -100, 2}. MO sell arrived. Buy at 110.51 (35218235). [13, -1437.99].
[35219264] {2, 0, 1}. MO buy arrived. Sell at 110.48 (35219264). [12, -1327.51].
[35220315] {1, -100, 1}. MO sell arrived. Buy at 110.50 (35220315). [13, -1438.01].
[35223200] {1, -100, 1}. MO sell arrived. Buy at 110.48 (35223200). [14, -1548.49].
[35232679] {1, 0, 1}. MO buy arrived. Sell at 110.46 (35232679). [13, -1438.03].
[35236636] {2, -300, 1}. MO sell arrived. Buy at 110.46 (35236636). [14, -1548.49].
[35236637] {2, -300, 1}. MO sell arrived. Buy at 110.46 (35236637). [15, -1658.95].
[35242370] {1, 100, 2}. MO buy arrived. Sell at 110.43 (35242370). [14, -1548.52].
[35242371] {1, 100, 2}. MO buy arrived. Sell at 110.44 (35242371). [13, -1438.08].
[35242371] {1, 100, 2}. MO buy arrived. Sell at 110.44 (35242371). [12, -1327.64].
[35242981] {2, 200, 2}. MO buy arrived. Sell at 110.45 (35242981). [11, -1217.19].
[35242981] {2, 200, 2}. MO buy arrived. Sell at 110.45 (35242981). [10, -1106.74].
[35258184] {2, -200, 2}. MO sell arrived. Buy at 110.54 (35258184). [11, -1217.28].
[35260501] {2, -300, 2}. MO sell arrived. Buy at 110.52 (35260501). [12, -1327.80].
[35266454] {1, 0, 1}. MO buy arrived. Sell at 110.47 (35266454). [11, -1217.33].
[35277518] {2, 0, 2}. MO sell arrived. Buy at 110.49 (35277518). [12, -1327.82].
[35277518] {2, 0, 2}. MO sell arrived. Buy at 110.49 (35277518). [13, -1438.31].
[35277518] {2, 0, 2}. MO sell arrived. Buy at 110.49 (35277518). [14, -1548.80].
[35277519] {2, 0, 2}. MO sell arrived. Buy at 110.49 (35277519). [15, -1659.29].
[35277520] {2, 0, 2}. MO sell arrived. Buy at 110.49 (35277520). [16, -1769.78].
[35277528] {2, 0, 2}. MO sell arrived. Buy at 110.49 (35277528). [17, -1880.27].
[35280210] {1, 0, 1}. MO sell arrived. Buy at 110.47 (35280210). [18, -1990.74].
[35280217] {1, 0, 1}. MO sell arrived. Buy at 110.46 (35280217). [19, -2101.20].
[35280227] {1, 0, 1}. MO sell arrived. Buy at 110.44 (35280227). [20, -2211.64].
[35280227] {1, 0, 1}. MO sell arrived. Buy at 110.44 (35280227). [21, -2322.08].
[35280235] {1, 0, 1}. MO sell arrived. Buy at 110.44 (35280235). [22, -2432.52].
[35280287] {1, 0, 1}. MO buy arrived. Sell at 110.43 (35280287). [21, -2322.09].
[35280498] {1, -200, 2}. MO buy arrived. Sell at 110.44 (35280498). [20, -2211.65].
[35280499] {1, -200, 2}. MO buy arrived. Sell at 110.45 (35280499). [19, -2101.20].
[35280499] {1, -200, 2}. MO sell arrived. Buy at 110.47 (35280499). [20, -2211.67].
[35286051] {3, 100, 2}. MO buy arrived. Sell at 110.48 (35286051). [19, -2101.19].
[35299022] {2, 100, 2}. MO buy arrived. Sell at 110.50 (35299022). [18, -1990.69].
[35309773] {2, 0, 2}. MO buy arrived. Sell at 110.53 (35309773). [17, -1880.16].
[35329525] {3, -200, 2}. MO sell arrived. Buy at 110.56 (35329525). [18, -1990.72].
[35329526] {3, -200, 2}. MO sell arrived. Buy at 110.56 (35329526). [19, -2101.28].
[35329528] {3, -200, 2}. MO sell arrived. Buy at 110.55 (35329528). [20, -2211.83].
[35329528] {3, -200, 2}. MO sell arrived. Buy at 110.55 (35329528). [21, -2322.38].
[35329540] {3, -200, 2}. MO buy arrived. Sell at 110.53 (35329540). [20, -2211.85].
[35331008] {1, -500, 1}. MO sell arrived. Buy at 110.54 (35331008). [21, -2322.39].
[35331008] {1, -500, 1}. MO buy arrived. Sell at 110.47 (35331008). [20, -2211.92].
[35331387] {1, -500, 1}. MO sell arrived. Buy at 110.53 (35331387). [21, -2322.45].
[35350721] {1, 0, 2}. MO buy arrived. Sell at 110.55 (35350721). [20, -2211.90].
[35364892] {1, 0, 1}. MO sell arrived. Buy at 110.56 (35364892). [21, -2322.46].
[35365254] {1, -600, 2}. MO sell arrived. Buy at 110.55 (35365254). [22, -2433.01].
[35371780] {1, 0, 2}. MO buy arrived. Sell at 110.46 (35371780). [21, -2322.55].
[35371780] {1, 0, 2}. MO buy arrived. Sell at 110.46 (35371780). [20, -2212.09].
[35378475] {1, 0, 1}. MO sell arrived. Buy at 110.47 (35378475). [21, -2322.56].
[35388033] {3, 0, 2}. MO buy arrived. Sell at 110.46 (35388033). [20, -2212.10].
[35388033] {3, 0, 2}. MO buy arrived. Sell at 110.46 (35388033). [19, -2101.64].
[35400929] {3, 0, 3}. MO buy arrived. Sell at 110.50 (35400929). [18, -1991.14].
[35406887] {1, 0, 1}. MO buy arrived. Sell at 110.51 (35406887). [17, -1880.63].
[35411578] {1, -100, 1}. MO sell arrived. Buy at 110.54 (35411578). [18, -1991.17].
[35420841] {2, 0, 2}. MO sell arrived. Buy at 110.48 (35420841). [19, -2101.65].
[35420845] {2, 0, 2}. MO buy arrived. Sell at 110.47 (35420845). [18, -1991.18].
[35423580] {2, 0, 2}. MO buy arrived. Sell at 110.47 (35423580). [17, -1880.71].
[35424101] {2, 100, 2}. MO buy arrived. Sell at 110.48 (35424101). [16, -1770.23].
[35432680] {2, -100, 1}. MO sell arrived. Buy at 110.48 (35432680). [17, -1880.71].
[35436606] {2, 0, 2}. MO buy arrived. Sell at 110.47 (35436606). [16, -1770.24].
[35439479] {3, 0, 3}. MO buy arrived. Sell at 110.48 (35439479). [15, -1659.76].
[35448831] {2, 0, 2}. MO buy arrived. Sell at 110.49 (35448831). [14, -1549.27].
[35452262] {3, 0, 3}. MO buy arrived. Sell at 110.50 (35452262). [13, -1438.77].
[35456050] {2, 0, 2}. MO buy arrived. Sell at 110.50 (35456050). [12, -1328.27].
[35458072] {2, 0, 2}. MO buy arrived. Sell at 110.51 (35458072). [11, -1217.76].
[35471081] {2, -100, 2}. MO sell arrived. Buy at 110.53 (35471081). [12, -1328.29].
[35476780] {1, 100, 2}. MO buy arrived. Sell at 110.50 (35476780). [11, -1217.79].
[35476781] {1, 100, 2}. MO buy arrived. Sell at 110.51 (35476781). [10, -1107.28].
[35476781] {1, 100, 2}. MO buy arrived. Sell at 110.51 (35476781). [9, -996.77].
[35479879] {2, 100, 2}. MO sell arrived. Buy at 110.53 (35479879). [10, -1107.30].
[35479879] {2, 100, 2}. MO sell arrived. Buy at 110.53 (35479879). [11, -1217.83].
[35479911] {2, 100, 2}. MO buy arrived. Sell at 110.51 (35479911). [10, -1107.32].
[35479988] {2, 100, 2}. MO buy arrived. Sell at 110.52 (35479988). [9, -996.80].
[35494165] {2, 100, 2}. MO buy arrived. Sell at 110.52 (35494165). [8, -886.28].
[35494165] {2, 100, 2}. MO buy arrived. Sell at 110.52 (35494165). [7, -775.76].
[35496396] {2, 0, 2}. MO sell arrived. Buy at 110.55 (35496396). [8, -886.31].
[35496397] {2, 0, 2}. MO sell arrived. Buy at 110.55 (35496397). [9, -996.86].
[35505581] {2, -100, 2}. MO sell arrived. Buy at 110.55 (35505581). [10, -1107.41].
[35505583] {2, -100, 2}. MO buy arrived. Sell at 110.53 (35505583). [9, -996.88].
[35505583] {2, -100, 2}. MO sell arrived. Buy at 110.54 (35505583). [10, -1107.42].
[35505847] {2, -100, 2}. MO buy arrived. Sell at 110.53 (35505847). [9, -996.89].
[35505847] {2, -100, 2}. MO buy arrived. Sell at 110.53 (35505847). [8, -886.36].
[35512842] {2, 0, 2}. MO sell arrived. Buy at 110.54 (35512842). [9, -996.90].
[35512857] {2, 0, 2}. MO sell arrived. Buy at 110.53 (35512857). [10, -1107.43].
[35515259] {2, 100, 3}. MO buy arrived. Sell at 110.53 (35515259). [9, -996.90].
[35522378] {2, -300, 2}. MO sell arrived. Buy at 110.56 (35522378). [10, -1107.46].
[35536121] {2, 0, 1}. MO buy arrived. Sell at 110.52 (35536121). [9, -996.94].
[35536944] {1, 100, 1}. MO sell arrived. Buy at 110.53 (35536944). [10, -1107.47].
[35539160] {1, -400, 1}. MO sell arrived. Buy at 110.51 (35539160). [11, -1217.98].
[35540480] {2, 0, 2}. MO buy arrived. Sell at 110.49 (35540480). [10, -1107.49].
[35541631] {2, 100, 1}. MO sell arrived. Buy at 110.50 (35541631). [11, -1217.99].
[35542942] {2, -300, 2}. MO sell arrived. Buy at 110.50 (35542942). [12, -1328.49].
[35549564] {1, 200, 1}. MO buy arrived. Sell at 110.45 (35549564). [11, -1218.04].
[35549565] {1, 200, 1}. MO buy arrived. Sell at 110.48 (35549565). [10, -1107.56].
[35549565] {1, 200, 1}. MO buy arrived. Sell at 110.48 (35549565). [9, -997.08].
[35552005] {1, 0, 1}. MO sell arrived. Buy at 110.49 (35552005). [10, -1107.57].
[35560478] {2, 100, 2}. MO buy arrived. Sell at 110.48 (35560478). [9, -997.09].
[35560478] {2, 100, 2}. MO buy arrived. Sell at 110.48 (35560478). [8, -886.61].
[35560481] {2, 100, 2}. MO buy arrived. Sell at 110.49 (35560481). [7, -776.12].
[35560484] {2, 100, 2}. MO buy arrived. Sell at 110.50 (35560484). [6, -665.62].
[35560485] {2, 100, 2}. MO buy arrived. Sell at 110.50 (35560485). [5, -555.12].
[35560485] {2, 100, 2}. MO buy arrived. Sell at 110.50 (35560485). [4, -444.62].
[35560601] {2, 100, 2}. MO sell arrived. Buy at 110.52 (35560601). [5, -555.14].
[35577200] {2, -100, 2}. MO sell arrived. Buy at 110.54 (35577200). [6, -665.68].
[35577203] {2, -100, 2}. MO sell arrived. Buy at 110.53 (35577203). [7, -776.21].
[35577265] {2, -100, 2}. MO buy arrived. Sell at 110.53 (35577265). [6, -665.68].
[35579676] {1, 0, 2}. MO sell arrived. Buy at 110.53 (35579676). [7, -776.21].
[35581761] {1, 0, 1}. MO sell arrived. Buy at 110.52 (35581761). [8, -886.73].
[35585564] {2, 0, 2}. MO sell arrived. Buy at 110.52 (35585564). [9, -997.25].
[35585750] {2, 0, 2}. MO buy arrived. Sell at 110.51 (35585750). [8, -886.74].
[35585750] {2, 0, 2}. MO buy arrived. Sell at 110.51 (35585750). [7, -776.23].
[35586023] {2, 200, 3}. MO buy arrived. Sell at 110.52 (35586023). [6, -665.71].
[35605456] {2, -200, 2}. MO sell arrived. Buy at 110.56 (35605456). [7, -776.27].
