[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[34352300] {2, 900, 2}.   Buy at 440.27 (34352285). [61, -26821.99].
[34353500] {3, 100, 3}.   Buy at 440.26 (34353497). [62, -27262.25].
[34356000] {1, 200, 1}.   Buy at 440.43 (34355971). [63, -27702.68].
[34356100] {1, 200, 1}.   Buy at 440.45 (34356045). [64, -28143.13].
[34356200] {1, 400, 1}.   Buy at 440.45 (34356122). [65, -28583.58].
[34357000] {2, 200, 2}.   Buy at 440.43 (34356995). [66, -29024.01].
[34357100] {2, 300, 2}.   Buy at 440.43 (34357088). [67, -29464.44].
[34357200] {2, 300, 2}.   Buy at 440.45 (34357197). [68, -29904.89].
[34357500] {3, 100, 3}.   Buy at 440.43 (34357468). [69, -30345.32].
[34357900] {2, 200, 2}.   Buy at 440.50 (34357878). [70, -30785.82].
[34358100] {1, 100, 1}.   Buy at 440.50 (34358081). [71, -31226.32].
[34358200] {1, 100, 1}.   Buy at 440.50 (34358200). [72, -31666.82].
[34361400] {2, 400, 2}.   Buy at 440.64 (34361382). [73, -32107.46].
[34361800] {3, 200, 3}.   Buy at 440.68 (34361798). [74, -32548.14].
[34362400] {2, 100, 2}.   Buy at 440.75 (34362370). [75, -32988.89].
[34362700] {3, -700, 3}. Sell at 440.61 (34362696). [74, -32548.28].
[34363000] {2, 200, 2}.   Buy at 440.75 (34362974). [75, -32989.03].
[34363600] {1, 200, 1}.   Buy at 440.74 (34363600). [76, -33429.77].
[34364200] {3, -300, 3}. Sell at 440.62 (34364192). [75, -32989.15].
[34364400] {3, 100, 3}.   Buy at 440.70 (34364359). [76, -33429.85].
[34364900] {1, 200, 1}.   Buy at 440.80 (34364882). [77, -33870.65].
[34365000] {1, 500, 1}.   Buy at 440.80 (34364999). [78, -34311.45].
[34365200] {1, 100, 1}.   Buy at 440.80 (34365178). [79, -34752.25].
[34366300] {2, -100, 2}. Sell at 440.79 (34366296). [78, -34311.46].
[34367000] {2, 200, 2}.   Buy at 440.85 (34366919). [79, -34752.31].
[34367300] {2, 500, 2}.   Buy at 440.91 (34367290). [80, -35193.22].
[34367800] {2, -100, 2}. Sell at 440.82 (34367755). [79, -34752.40].
[34368300] {2, -500, 2}. Sell at 440.77 (34368288). [78, -34311.63].
[34370100] {3, -100, 3}. Sell at 440.77 (34370063). [77, -33870.86].
[34370200] {3, -400, 3}. Sell at 440.73 (34370190). [76, -33430.13].
[34370500] {2, 200, 2}.   Buy at 440.72 (34370491). [77, -33870.85].
[34370600] {2, 300, 2}.   Buy at 440.72 (34370550). [78, -34311.57].
[34371000] {2, -200, 2}. Sell at 440.54 (34370964). [77, -33871.03].
[34372400] {2, 300, 2}.   Buy at 440.69 (34372386). [78, -34311.72].
[34372500] {2, -500, 2}. Sell at 440.45 (34372496). [77, -33871.27].
[34372900] {3, 500, 3}.   Buy at 440.58 (34372878). [78, -34311.85].
[34376400] {2, 700, 2}.   Buy at 440.51 (34376374). [79, -34752.36].
[34377000] {2, 500, 2}.   Buy at 440.51 (34376999). [80, -35192.87].
[34377500] {3, 500, 3}.   Buy at 440.51 (34377493). [81, -35633.38].
[34377800] {2, -900, 2}. Sell at 440.41 (34377800). [80, -35192.97].
[34378000] {1, -200, 1}. Sell at 440.51 (34377959). [79, -34752.46].
[34381600] {2, 200, 2}.   Buy at 440.67 (34381578). [80, -35193.13].
[34383300] {3, 200, 3}.   Buy at 440.66 (34383287). [81, -35633.79].
[34383400] {3, -200, 3}. Sell at 440.54 (34383397). [80, -35193.25].
[34386800] {3, 200, 3}.   Buy at 440.69 (34386773). [81, -35633.94].
[34389800] {2, 200, 2}.   Buy at 440.62 (34389780). [82, -36074.56].
[34392800] {3, 500, 3}.   Buy at 440.73 (34392781). [83, -36515.29].
[34393300] {3, 100, 3}.   Buy at 440.75 (34393276). [84, -36956.04].
[34393400] {3, -100, 3}. Sell at 440.68 (34393378). [83, -36515.36].
[34393500] {3, 100, 3}.   Buy at 440.75 (34393479). [84, -36956.11].
[34394200] {2, -100, 2}. Sell at 440.68 (34394198). [83, -36515.43].
[34402400] {3, 400, 3}.   Buy at 440.75 (34402384). [84, -36956.18].
[34402500] {3, 300, 3}.   Buy at 440.82 (34402500). [85, -37397.00].
[34402700] {2, -700, 2}. Sell at 440.68 (34402688). [84, -36956.32].
[34402800] {2, 400, 2}.   Buy at 440.74 (34402774). [85, -37397.06].
[34403100] {2, 200, 2}.   Buy at 440.82 (34403096). [86, -37837.88].
[34404200] {3, -800, 3}. Sell at 440.68 (34404200). [85, -37397.20].
[34404300] {3, 200, 3}.   Buy at 440.82 (34404292). [86, -37838.02].
[34406500] {1, -200, 1}. Sell at 440.77 (34406455). [85, -37397.25].
[34407500] {3, 200, 3}.   Buy at 440.89 (34407500). [86, -37838.14].
[34408800] {1, 100, 1}.   Buy at 440.93 (34408777). [87, -38279.07].
[34412800] {2, 100, 2}.   Buy at 440.99 (34412793). [88, -38720.06].
[34416200] {2, 100, 2}.   Buy at 440.98 (34416179). [89, -39161.04].
[34416500] {2, 100, 2}.   Buy at 440.98 (34416486). [90, -39602.02].
[34416700] {3, 500, 3}.   Buy at 440.96 (34416687). [91, -40042.98].
[34417300] {2, -100, 2}. Sell at 440.93 (34417291). [90, -39602.05].
[34418200] {1, -200, 1}. Sell at 440.93 (34418191). [89, -39161.12].
[34418900] {1, 300, 1}.   Buy at 441.00 (34418888). [90, -39602.12].
[34419500] {2, 100, 2}.   Buy at 440.95 (34419465). [91, -40043.07].
[34419600] {2, -100, 2}. Sell at 440.93 (34419571). [90, -39602.14].
[34420500] {2, -100, 2}. Sell at 440.92 (34420488). [89, -39161.22].
[34421800] {2, -100, 2}. Sell at 440.91 (34421800). [88, -38720.31].
[34421900] {2, 100, 2}.   Buy at 440.94 (34421852). [89, -39161.25].
[34422200] {2, -100, 2}. Sell at 440.91 (34422193). [88, -38720.34].
[34422300] {2, -200, 2}. Sell at 440.89 (34422286). [87, -38279.45].
[34422600] {2, -2000, 2}. Sell at 440.68 (34422600). [86, -37838.77].
[34423200] {2, 2500, 2}.   Buy at 440.65 (34423200). [87, -38279.42].
[34424400] {1, 400, 1}.   Buy at 440.75 (34424388). [88, -38720.17].
[34424500] {1, -100, 1}. Sell at 440.63 (34424476). [87, -38279.54].
[34424700] {1, -100, 1}. Sell at 440.62 (34424618). [86, -37838.92].
[34425500] {1, 100, 1}.   Buy at 440.75 (34425485). [87, -38279.67].
[34426600] {2, 100, 2}.   Buy at 440.73 (34426582). [88, -38720.40].
[34426700] {2, -100, 2}. Sell at 440.63 (34426688). [87, -38279.77].
[34428600] {3, 300, 3}.   Buy at 440.74 (34428593). [88, -38720.51].
[34429200] {1, 300, 1}.   Buy at 441.00 (34429200). [89, -39161.51].
[34429600] {2, 400, 2}.   Buy at 440.97 (34429562). [90, -39602.48].
[34429700] {2, -100, 2}. Sell at 440.86 (34429689). [89, -39161.62].
[34432200] {1, -1900, 1}. Sell at 440.03 (34432200). [88, -38721.59].
[34434300] {2, -200, 2}. Sell at 440.52 (34434293). [87, -38281.07].
[34434400] {2, 400, 2}.   Buy at 440.70 (34434382). [88, -38721.77].
[34435800] {2, -1000, 2}. Sell at 440.47 (34435800). [87, -38281.30].
[34435900] {2, -1100, 2}. Sell at 440.36 (34435882). [86, -37840.94].
[34436000] {2, 500, 2}.   Buy at 440.69 (34435988). [87, -38281.63].
[34437600] {2, -800, 2}. Sell at 440.37 (34437575). [86, -37841.26].
[34437900] {2, 200, 2}.   Buy at 440.57 (34437856). [87, -38281.83].
[34438900] {2, 100, 2}.   Buy at 440.68 (34438894). [88, -38722.51].
[34439600] {3, 100, 3}.   Buy at 440.68 (34439600). [89, -39163.19].
[34439800] {1, -100, 1}. Sell at 440.40 (34439788). [88, -38722.79].
[34440700] {2, 100, 2}.   Buy at 440.67 (34440658). [89, -39163.46].
[34444700] {1, -1000, 1}. Sell at 440.50 (34444680). [88, -38722.96].
[34447600] {3, 100, 3}.   Buy at 440.67 (34447553). [89, -39163.63].
[34452100] {2, 100, 2}.   Buy at 440.72 (34452039). [90, -39604.35].
[34455900] {2, -100, 2}. Sell at 440.57 (34455866). [89, -39163.78].
[34456800] {2, 300, 2}.   Buy at 440.70 (34456770). [90, -39604.48].
[34458400] {1, 100, 1}.   Buy at 440.70 (34458335). [91, -40045.18].
[34460000] {1, -500, 1}. Sell at 440.61 (34459936). [90, -39604.57].
[34465200] {3, -100, 3}. Sell at 440.60 (34465180). [89, -39163.97].
[34468700] {3, -100, 3}. Sell at 440.45 (34468650). [88, -38723.52].
[34468900] {3, -300, 3}. Sell at 440.41 (34468900). [87, -38283.11].
[34472800] {3, -100, 3}. Sell at 440.40 (34472785). [86, -37842.71].
[34473500] {3, 100, 3}.   Buy at 440.49 (34473488). [87, -38283.20].
[34473700] {2, -900, 2}. Sell at 440.30 (34473697). [86, -37842.90].
[34474800] {2, -1300, 2}. Sell at 440.17 (34474800). [85, -37402.73].
[34477300] {1, -500, 1}. Sell at 440.10 (34477300). [84, -36962.63].
[34477500] {1, -300, 1}. Sell at 440.07 (34477500). [83, -36522.56].
[34478200] {1, -300, 1}. Sell at 440.02 (34478180). [82, -36082.54].
[34481900] {1, -900, 1}. Sell at 439.91 (34481897). [81, -35642.63].
[34483300] {2, -100, 2}. Sell at 439.90 (34483288). [80, -35202.73].
[34483700] {1, -300, 1}. Sell at 439.87 (34483689). [79, -34762.86].
[34484500] {1, -100, 1}. Sell at 439.86 (34484465). [78, -34323.00].
[34484600] {1, 100, 1}.   Buy at 440.00 (34484598). [79, -34763.00].
[34490300] {2, -400, 2}. Sell at 439.82 (34490289). [78, -34323.18].
[34492300] {1, -300, 1}. Sell at 439.80 (34492299). [77, -33883.38].
[34497700] {2, -400, 2}. Sell at 439.72 (34497688). [76, -33443.66].
[34497800] {2, 100, 2}.   Buy at 439.79 (34497786). [77, -33883.45].
[34497900] {2, -100, 2}. Sell at 439.72 (34497872). [76, -33443.73].
[34498200] {2, -1000, 2}. Sell at 439.62 (34498200). [75, -33004.11].
[34499200] {2, 300, 2}.   Buy at 439.74 (34499191). [76, -33443.85].
[34499300] {2, -800, 2}. Sell at 439.55 (34499300). [75, -33004.30].
[34503500] {2, 900, 2}.   Buy at 439.88 (34503496). [76, -33444.18].
[34503800] {2, 100, 2}.   Buy at 439.87 (34503749). [77, -33884.05].
[34504100] {2, -800, 2}. Sell at 439.66 (34504029). [76, -33444.39].
[34504300] {2, 100, 2}.   Buy at 439.86 (34504289). [77, -33884.25].
[34504500] {2, 100, 2}.   Buy at 439.88 (34504477). [78, -34324.13].
[34506000] {1, 100, 1}.   Buy at 440.00 (34505971). [79, -34764.13].
[34506200] {1, 800, 1}.   Buy at 440.00 (34506200). [80, -35204.13].
[34507100] {2, 100, 2}.   Buy at 440.23 (34507058). [81, -35644.36].
[34507200] {2, -100, 2}. Sell at 440.01 (34507199). [80, -35204.35].
[34507900] {2, 500, 2}.   Buy at 440.23 (34507878). [81, -35644.58].
[34508300] {2, 500, 2}.   Buy at 440.28 (34508298). [82, -36084.86].
[34508900] {2, -1700, 2}. Sell at 440.02 (34508874). [81, -35644.84].
[34509000] {2, 300, 2}.   Buy at 440.26 (34508938). [82, -36085.10].
[34509200] {2, 400, 2}.   Buy at 440.26 (34509187). [83, -36525.36].
[34512000] {2, -100, 2}. Sell at 440.09 (34511994). [82, -36085.27].
[34517300] {1, -600, 1}. Sell at 439.87 (34517287). [81, -35645.40].
[34517700] {2, 100, 2}.   Buy at 440.12 (34517696). [82, -36085.52].
[34517800] {2, -100, 2}. Sell at 440.00 (34517764). [81, -35645.52].
[34518300] {2, 1800, 2}.   Buy at 440.09 (34518284). [82, -36085.61].
[34521800] {1, 100, 1}.   Buy at 440.16 (34521788). [83, -36525.77].
[34522200] {2, -100, 2}. Sell at 439.97 (34522194). [82, -36085.80].
[34529800] {2, -400, 2}. Sell at 440.11 (34529755). [81, -35645.69].
[34532100] {2, -700, 2}. Sell at 440.11 (34532094). [80, -35205.58].
[34536600] {1, 100, 1}.   Buy at 440.19 (34536546). [81, -35645.77].
[34538400] {2, -1200, 2}. Sell at 440.00 (34538400). [80, -35205.77].
[34538500] {2, -800, 2}. Sell at 439.92 (34538500). [79, -34765.85].
[34539300] {3, 500, 3}.   Buy at 440.18 (34539297). [80, -35206.03].
[34543400] {3, 100, 3}.   Buy at 440.18 (34543366). [81, -35646.21].
[34545000] {3, -100, 3}. Sell at 439.96 (34544926). [80, -35206.25].
[34551200] {3, 300, 3}.   Buy at 440.03 (34551194). [81, -35646.28].
[34551400] {3, -300, 3}. Sell at 439.97 (34551387). [80, -35206.31].
[34552000] {3, 100, 3}.   Buy at 440.03 (34551995). [81, -35646.34].
[34556800] {2, -1700, 2}. Sell at 439.77 (34556787). [80, -35206.57].
