[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[37286000] {2, 100, 2}.   Buy at 110.50 (37285994). [56, -6193.25].
[37288000] {1, -100, 1}. Sell at 110.48 (37287965). [55, -6082.77].
[37297000] {2, 100, 2}.   Buy at 110.49 (37296947). [56, -6193.26].
[37298000] {2, 100, 2}.   Buy at 110.50 (37297965). [57, -6303.76].
[37337000] {3, -100, 3}. Sell at 110.48 (37337000). [56, -6193.28].
[37382000] {2, -100, 2}. Sell at 110.43 (37381916). [55, -6082.85].
[37386000] {2, -100, 2}. Sell at 110.42 (37385943). [54, -5972.43].
[37387000] {2, -100, 2}. Sell at 110.41 (37386963). [53, -5862.02].
[37445000] {1, -100, 1}. Sell at 110.43 (37444827). [52, -5751.59].
[37448000] {2, 100, 2}.   Buy at 110.45 (37447965). [53, -5862.04].
[37449000] {2, -100, 2}. Sell at 110.43 (37448767). [52, -5751.61].
[37477000] {2, -400, 2}. Sell at 110.39 (37476999). [51, -5641.22].
[37483000] {2, -100, 2}. Sell at 110.38 (37482966). [50, -5530.84].
[37495000] {2, -100, 2}. Sell at 110.37 (37495000). [49, -5420.47].
[37513000] {2, 100, 2}.   Buy at 110.40 (37512965). [50, -5530.87].
[37518000] {3, 100, 3}.   Buy at 110.41 (37517965). [51, -5641.28].
[37525000] {3, 100, 3}.   Buy at 110.41 (37524964). [52, -5751.69].
[37534000] {4, 100, 4}.   Buy at 110.41 (37533957). [53, -5862.10].
[37546000] {4, -100, 4}. Sell at 110.40 (37545929). [52, -5751.70].
[37563000] {4, 100, 4}.   Buy at 110.44 (37562985). [53, -5862.14].
[37577000] {3, -100, 3}. Sell at 110.43 (37576989). [52, -5751.71].
[37578000] {3, 200, 3}.   Buy at 110.46 (37577991). [53, -5862.17].
[37579000] {3, -200, 3}. Sell at 110.43 (37578998). [52, -5751.74].
[37581000] {3, 100, 3}.   Buy at 110.45 (37580973). [53, -5862.19].
[37594000] {3, 100, 3}.   Buy at 110.47 (37593980). [54, -5972.66].
[37600000] {2, -100, 2}. Sell at 110.46 (37599935). [53, -5862.20].
[37617000] {2, -100, 2}. Sell at 110.44 (37616980). [52, -5751.76].
[37625000] {2, -100, 2}. Sell at 110.44 (37624565). [51, -5641.32].
[37627000] {2, 100, 2}.   Buy at 110.46 (37626254). [52, -5751.78].
[37635000] {1, -200, 1}. Sell at 110.42 (37634975). [51, -5641.36].
[37657000] {1, 100, 1}.   Buy at 110.42 (37656996). [52, -5751.78].
[37661000] {3, 100, 3}.   Buy at 110.41 (37660972). [53, -5862.19].
[37662000] {3, -100, 3}. Sell at 110.39 (37661978). [52, -5751.80].
[37692000] {3, 200, 3}.   Buy at 110.42 (37691942). [53, -5862.22].
[37698000] {2, 100, 2}.   Buy at 110.45 (37697977). [54, -5972.67].
[37741000] {3, 100, 3}.   Buy at 110.47 (37740969). [55, -6083.14].
[37778000] {2, -100, 2}. Sell at 110.43 (37777965). [54, -5972.71].
[37808000] {1, 100, 1}.   Buy at 110.45 (37807966). [55, -6083.16].
[37822000] {4, 100, 4}.   Buy at 110.48 (37821786). [56, -6193.64].
[37840000] {1, -100, 1}. Sell at 110.46 (37839990). [55, -6083.18].
[37849000] {3, 200, 3}.   Buy at 110.50 (37848888). [56, -6193.68].
[37855000] {3, -100, 3}. Sell at 110.47 (37854862). [55, -6083.21].
[37857000] {2, 100, 2}.   Buy at 110.50 (37856936). [56, -6193.71].
[37903000] {3, 200, 3}.   Buy at 110.50 (37902966). [57, -6304.21].
[37908000] {4, 100, 4}.   Buy at 110.52 (37907974). [58, -6414.73].
[37962000] {2, 100, 2}.   Buy at 110.52 (37961860). [59, -6525.25].
